asset,year,region,technology,installed,capacity
0,2050,Kenya,Biomass Power Plant,2020,2.51420000000
0,2054,Kenya,Biomass Power Plant,2020,2.09520000000
0,2055,Kenya,Biomass Power Plant,2020,1.99040000000
0,2059,Kenya,Biomass Power Plant,2020,1.57140000000
0,2060,Kenya,Biomass Power Plant,2020,1.46660000000
0,2064,Kenya,Biomass Power Plant,2020,1.04760000000
0,2065,Kenya,Biomass Power Plant,2020,0.94280000000
0,2069,Kenya,Biomass Power Plant,2020,0.52380000000
0,2070,Kenya,Biomass Power Plant,2020,0.41900000000
1,2050,Kenya,Geothermal Power Plant,2020,11.70520000000
1,2054,Kenya,Geothermal Power Plant,2020,9.75430000000
1,2055,Kenya,Geothermal Power Plant,2020,9.26660000000
1,2059,Kenya,Geothermal Power Plant,2020,7.31570000000
1,2060,Kenya,Geothermal Power Plant,2020,6.82800000000
1,2064,Kenya,Geothermal Power Plant,2020,4.87710000000
1,2065,Kenya,Geothermal Power Plant,2020,4.38940000000
1,2069,Kenya,Geothermal Power Plant,2020,2.43860000000
1,2070,Kenya,Geothermal Power Plant,2020,1.95090000000
2,2050,Kenya,Geothermal Power Plant,2025,451.68590000000
2,2054,Kenya,Geothermal Power Plant,2025,451.68590000000
3,2050,Kenya,Geothermal Power Plant,2030,456.85630000000
3,2054,Kenya,Geothermal Power Plant,2030,456.85630000000
3,2055,Kenya,Geothermal Power Plant,2030,456.85630000000
3,2059,Kenya,Geothermal Power Plant,2030,456.85630000000
4,2050,Kenya,Geothermal Power Plant,2035,456.73420000000
4,2054,Kenya,Geothermal Power Plant,2035,456.73420000000
4,2055,Kenya,Geothermal Power Plant,2035,456.73420000000
4,2059,Kenya,Geothermal Power Plant,2035,456.73420000000
4,2060,Kenya,Geothermal Power Plant,2035,456.73420000000
4,2064,Kenya,Geothermal Power Plant,2035,456.73420000000
5,2050,Kenya,Geothermal Power Plant,2040,456.71540000000
5,2054,Kenya,Geothermal Power Plant,2040,456.71540000000
5,2055,Kenya,Geothermal Power Plant,2040,456.71540000000
5,2059,Kenya,Geothermal Power Plant,2040,456.71540000000
5,2060,Kenya,Geothermal Power Plant,2040,456.71540000000
5,2064,Kenya,Geothermal Power Plant,2040,456.71540000000
