asset,year,region,technology,installed,capacity
0,2035,Kenya,Biomass Power Plant,2020,8.31530000000
0,2040,Kenya,Biomass Power Plant,2020,8.07010000000
0,2045,Kenya,Biomass Power Plant,2020,7.92300000000
0,2048,Kenya,Biomass Power Plant,2020,7.87000000000
0,2049,Kenya,Biomass Power Plant,2020,7.85230000000
0,2050,Kenya,Biomass Power Plant,2020,7.83470000000
0,2053,Kenya,Biomass Power Plant,2020,7.73540000000
0,2054,Kenya,Biomass Power Plant,2020,7.70230000000
1,2035,Kenya,Biomass Power Plant,2025,89.99230000000
1,2040,Kenya,Biomass Power Plant,2025,89.99230000000
1,2045,Kenya,Biomass Power Plant,2025,89.99230000000
1,2048,Kenya,Biomass Power Plant,2025,89.99230000000
1,2049,Kenya,Biomass Power Plant,2025,89.99230000000
1,2050,Kenya,Biomass Power Plant,2025,89.99230000000
1,2053,Kenya,Biomass Power Plant,2025,89.99230000000
1,2054,Kenya,Biomass Power Plant,2025,89.99230000000
1,2055,Kenya,Biomass Power Plant,2025,89.99230000000
1,2058,Kenya,Biomass Power Plant,2025,89.99230000000
1,2059,Kenya,Biomass Power Plant,2025,89.99230000000
2,2040,Kenya,Biomass Power Plant,2035,68.76750000000
2,2045,Kenya,Biomass Power Plant,2035,68.76750000000
2,2048,Kenya,Biomass Power Plant,2035,68.76750000000
2,2049,Kenya,Biomass Power Plant,2035,68.76750000000
2,2050,Kenya,Biomass Power Plant,2035,68.76750000000
2,2053,Kenya,Biomass Power Plant,2035,68.76750000000
2,2054,Kenya,Biomass Power Plant,2035,68.76750000000
2,2055,Kenya,Biomass Power Plant,2035,68.76750000000
2,2058,Kenya,Biomass Power Plant,2035,68.76750000000
2,2059,Kenya,Biomass Power Plant,2035,68.76750000000
2,2060,Kenya,Biomass Power Plant,2035,68.76750000000
2,2063,Kenya,Biomass Power Plant,2035,68.76750000000
2,2064,Kenya,Biomass Power Plant,2035,68.76750000000
2,2065,Kenya,Biomass Power Plant,2035,68.76750000000
2,2069,Kenya,Biomass Power Plant,2035,68.76750000000
3,2035,Kenya,CSP with Storage,2020,65.97040000000
3,2040,Kenya,CSP with Storage,2020,65.97040000000
3,2045,Kenya,CSP with Storage,2020,65.97040000000
3,2048,Kenya,CSP with Storage,2020,65.97040000000
3,2049,Kenya,CSP with Storage,2020,65.97040000000
3,2050,Kenya,CSP with Storage,2020,65.97040000000
3,2053,Kenya,CSP with Storage,2020,65.97040000000
3,2054,Kenya,CSP with Storage,2020,65.97040000000
