,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2030,10.90340000000
1,electricity,Kenya,Biomass Power Plant,2035,10.68530000000
2,electricity,Kenya,Geothermal Power Plant,2030,80.20290000000
3,electricity,Kenya,Geothermal Power Plant,2035,78.59880000000
4,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2030,58.03510000000
5,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,56.87440000000
6,electricity,Kenya,Light Fuel Oil Power Plant,2030,55.72840000000
7,electricity,Kenya,Light Fuel Oil Power Plant,2035,54.61380000000
8,electricity,Kenya,Medium Hydropower Plant (10-100MW),2030,4520.53810000000
9,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,4519.95940000000
10,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2030,86.64550000000
11,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,84.91260000000
12,electricity,Kenya,Onshore Wind,2030,15.50960000000
13,electricity,Kenya,Onshore Wind,2035,15.19940000000
14,electricity,Kenya,Solar PV (Distributed with Storage),2030,1.69140000000
15,electricity,Kenya,Solar PV (Distributed with Storage),2035,1.65760000000
16,electricity,Kenya,Solar PV (Utility),2030,2333.35040000000
17,electricity,Kenya,Solar PV (Utility),2035,2333.33200000000
18,electricity,Kenya,Geothermal Power Plant,2030,2854.67860000000
19,electricity,Kenya,Geothermal Power Plant,2035,2854.67860000000
20,electricity,Kenya,Offshore Wind,2030,1938.48640000000
21,electricity,Kenya,Offshore Wind,2035,1938.48640000000
22,electricity,Kenya,Offshore Wind,2035,21.80300000000
23,electricity,Kenya,Onshore Wind,2035,1796.03520000000
