,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
1,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
2,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
3,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
4,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
5,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
6,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
7,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
8,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
9,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
10,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
11,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
12,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
13,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
14,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
15,electricity,Kenya,Biomass Power Plant,2040,0.34070000000
16,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
17,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
18,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
19,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
20,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
21,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
22,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
23,electricity,Kenya,Geothermal Power Plant,2035,32.55840000000
24,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
25,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
26,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
27,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
28,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
29,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
30,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
31,electricity,Kenya,Geothermal Power Plant,2040,31.48430000000
32,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,3.01430000000
33,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,3.01430000000
34,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,3.62760000000
35,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,3.62760000000
36,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,1.56820000000
37,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,1.56820000000
38,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,2.13870000000
39,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,2.13870000000
40,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,2.11000000000
41,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,2.11000000000
42,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,2.53930000000
43,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,2.53930000000
44,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,1.09780000000
45,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,1.09780000000
46,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,1.49710000000
47,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,1.49710000000
48,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
49,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
50,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
51,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
52,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
53,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
54,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
55,electricity,Kenya,Light Fuel Oil Power Plant,2035,2.48790000000
56,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
57,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
58,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
59,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
60,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
61,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
62,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
63,electricity,Kenya,Light Fuel Oil Power Plant,2040,1.74150000000
64,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.50290000000
65,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.50290000000
66,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.80870000000
67,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.80870000000
68,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,0.78190000000
69,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,0.78190000000
70,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.06640000000
71,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,1.06640000000
72,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,1.05200000000
73,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,1.05200000000
74,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,1.26610000000
75,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,1.26610000000
76,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,0.54730000000
77,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,0.54730000000
78,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,0.74650000000
79,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,0.74650000000
80,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
81,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
82,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
83,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
84,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
85,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
86,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
87,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,3.86810000000
88,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,2.70770000000
89,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,2.70770000000
90,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,2.70770000000
91,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,2.70770000000
92,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,2.70770000000
