,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2040,1.47130000000
1,electricity,Kenya,Biomass Power Plant,2045,0.88280000000
2,electricity,Kenya,Coal Power Plant,2040,253.66400000000
3,electricity,Kenya,Coal Power Plant,2045,253.66400000000
4,electricity,Kenya,Geothermal Power Plant,2040,25.28000000000
5,electricity,Kenya,Geothermal Power Plant,2045,12.64000000000
6,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,7.82040000000
7,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,4.69230000000
8,electricity,Kenya,Light Fuel Oil Power Plant,2040,7.52020000000
9,electricity,Kenya,Light Fuel Oil Power Plant,2045,4.51210000000
10,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,18.05210000000
11,electricity,Kenya,Medium Hydropower Plant (10-100MW),2045,18.05210000000
12,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,11.69230000000
13,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2045,7.01540000000
14,electricity,Kenya,Onshore Wind,2040,1.99850000000
15,electricity,Kenya,Onshore Wind,2045,1.19910000000
16,electricity,Kenya,Solar PV (Distributed with Storage),2040,0.22820000000
17,electricity,Kenya,Solar PV (Distributed with Storage),2045,0.13690000000
18,electricity,Kenya,Solar PV (Utility),2040,0.12410000000
19,electricity,Kenya,Solar PV (Utility),2045,0.07450000000
20,electricity,Kenya,Coal Power Plant,2040,212.33950000000
21,electricity,Kenya,Coal Power Plant,2045,212.33950000000
22,electricity,Kenya,Coal Power Plant,2040,413.93850000000
23,electricity,Kenya,Coal Power Plant,2045,413.93850000000
24,electricity,Kenya,Gas Power Plant (SCGT),2040,54.06400000000
25,electricity,Kenya,Gas Power Plant (SCGT),2045,54.06400000000
26,electricity,Kenya,Coal Power Plant,2040,383.65120000000
27,electricity,Kenya,Coal Power Plant,2045,383.65120000000
28,electricity,Kenya,Gas Power Plant (SCGT),2040,26.97120000000
29,electricity,Kenya,Gas Power Plant (SCGT),2045,26.97120000000
30,electricity,Kenya,Coal Power Plant,2045,373.10750000000
31,electricity,Kenya,Gas Power Plant (SCGT),2045,34.61080000000
